"ID","text"
"Travel05929","@SouthwestAir What's with the pricing cache?! About to book a flight, refreshed the page, &amp; the price jumped from $73 to $159. Ridiculous. 😑"
"Travel05930","@SouthwestAir @Imaginedragons #DestinationDragons Any tix to spare? I wanna go see the show on Friday in LA with my friend @HayleyMad!"
"Travel05931","@SouthwestAir A-List Pref credit card holder called exclusive # and hung up after on hold for 14 min. What gives???"
"Travel05932","@SouthwestAir #DestinationDragons @Imaginedragons I'm a HUGE FAN! I would love tix to your show!"
"Travel05933","@SouthwestAir following!! My bad."
"Travel05934","@SouthwestAir Is your BWI-SJD service seasonal? Wasn't part of extension. Called intl desk. They didn't know. Want to fly in Sept on Sat."
"Travel05935","@SouthwestAir Scott is the best!!! Thank yo from the bottom of my heart💕#DestinationDragons with friends in LA @HayleyMad see u Friday"
"Travel05936","@SouthwestAir why must the 4:45pm nonstop BOS-BNA flight stop running after August 7???"
"Travel05937","@SouthwestAir I have 2d and 3d embossed badges and patches superior to the ones you are currently using. 
http://t.co/3fq3XElbOn"
"Travel05938","@SouthwestAir now flying non stop CMH-OAK has me daydreaming about a trip to the bay...especially in this weather. #OhioProbz"
"Travel05939","@SouthwestAir  3 flights yesterday; no treats but nuts and pretzels. Also no origami in the magazine. New policies? #OldPoliciesWayBetter"
"Travel05940","@SouthwestAir is awful. They have lost my bag and aren't providing any info. This is day 3 and nothing. #WORSTAIRLINEEVER"
"Travel05941","@SouthwestAir if this flight is Cancelled Flighted or delayed any further I expect full compensation for my park ticket, hotel &amp; flight.."
"Travel05942","@SouthwestAir yeehaw. You found us another plane.  Thx for listening to me vent."
"Travel05943","@SouthwestAir there is a good chance myself nor anyone else in this airport will ever be Flight Booking Problems southwest again.."
"Travel05944","@SouthwestAir and YOUR costumer service representative lied to me and ensured me the plane would be leaving by 330.. It's scheduled for 455"
"Travel05945","@SouthwestAir not to mention I now have to sit in the airport for 4 hours. You've ruined my trip. I am not happy and want compensation."
"Travel05946","@SouthwestAir you need to get your act together. You new this morning at 830 our plane was malfunctioning. Yet I've been delayed 3 times .."
"Travel05947","@SouthwestAir @BrittanyOBX11, keeping families apart w/ your quirky, archaic policies. Any other airline accommodates in this situation."
"Travel05948","@SouthwestAir Report was filed but would like to support some active searching.  Feels pretty passive now.  Info on computer is precious."
"Travel05949","@SouthwestAir surprise surprise more delays. Seems to be the norm.  Broken down equipment."
"Travel05950","@SouthwestAir This is unbelievable... Thank you so much! #DestinationDragons"
"Travel05951","@SouthwestAir AMAZING c/s today by SW thank you SO very much. This is the reason we fly you #southwest"
"Travel05952","@SouthwestAir is the best airline out there no one is better than them #OneLove #Southwest #bestairline"
"Travel05953","@SouthwestAir great cabin and flight crew this morning on #578. A great smile and happy staff are signs of a happy company. Thanks."
"Travel05954","@SouthwestAir thank you for always going above and beyond with your customer service!!!!!! #favoriteairline #luvforSW #southwestAir"
"Travel05955","@SouthwestAir yes can do"
"Travel05956","@SouthwestAir Why doesn't mean TSA PreCheck show up on my mobile boarding pass? My KTN is linked to my account."
"Travel05957","@SouthwestAir great news for @PortColumbusCMH today. Finally, Columbus' top unserved market will have flights."
"Travel05958","@SouthwestAir no flights to HRL :( is this a limited route?"
"Travel05959","@SouthwestAir is really stepping up their ""service""🐩 http://t.co/VQTyza6Mzu"
"Travel05960","@southwestair this inflight WIFI is the absolute worst. I'd be willing to have paid double for dialup speeds...  #Flight7"
"Travel05961","@SouthwestAir are there any flights from MSP to HRL in March? I'm looking at 3/19-3/23"
"Travel05962","@SouthwestAir Yes I know that. Also noticed you offer A list boarding after A60. So your programs are too popular."
"Travel05963","@SouthwestAir I pay for a service to be delivered. Whether or not it is your fault shouldn't there be some sort of compensation?"
"Travel05964","@SouthwestAir A little surprised my Early Bird got me B15 from DEN to KC just now. Worst I've had. What's up?"
"Travel05965","@SouthwestAir Again, please accept my apologies for my lame, childish tweet. You didn't deserve that, &amp; I remain a LOYAL SW customer!"
"Travel05966","@SouthwestAir I owe you an apology. My tweet was out of frustration, not constructive criticism. I'm a SW fan &amp; LOVE your service!"
"Travel05967","@SouthwestAir wouldn't it be awesome for my first time flying to be #DestinationDragons?!"
"Travel05968","@SouthwestAir ..just booked trip to Cancun...❤️ no baggage fees..but need to have more flight time options"
"Travel05969","@SouthwestAir thank you!!! #bringbacktheluvtordu #miami #directflights"
"Travel05970","@SouthwestAir I can easily get to the Atlanta show, I just need tickets, help?!"
"Travel05971","@SouthwestAir, got ""duped"" w/ a connection on 1st flight (sneaky), now u won't give me a seat on an earlier flight w/ availability. Shameful"
"Travel05972","@SouthwestAir adding direct flights from #Columbus to #Oakland, @BostonLogan 
http://t.co/p8Vcz4XTHM via @DispatchAlerts"
"Travel05973","@SouthwestAir That would be great. Thank you! I'll send it over when you follow."
"Travel05974","@SouthwestAir boarding passes now compatible with #iPhone #Passbook 
http://t.co/1ESmMnIZEk"
"Travel05975","@SouthwestAir, real sincere apology! Makes my day! Glad to know flying mail is more important than me. Never flying SW again! #badservice"
"Travel05976","@SouthwestAir I already follow you and can't DM because u need to follow me back"
"Travel05977","@SouthwestAir My DM won't go through but it is 261633561838. Please let me know if you need anything else."
"Travel05978","@SouthwestAir Can someone rebook me? Please direct message me."
"Travel05979","@SouthwestAir, rude customer svc, won't accommodate an earlier flight w/o $400 charge. US Mail takes priority over customers. #badservice"
"Travel05980","@SouthwestAir RUDE gate agent. Wholly unacceptable to us &amp; other passengers. Think this will be our last time on sw."
"Travel05981","@SouthwestAir having trouble reFlight Booking Problems a Cancelled Flighted flight. no one picking up phones and your site isn't working."
"Travel05982","@SouthwestAir @FortuneMagazine Love SW forever😃💕😍⤴⤴"
"Travel05983","@SouthwestAir please hire an efficiency consultant to manage your PHX baggage checkin. Way to many open kiosks with 100's of ppl waiting"
"Travel05984","@SouthwestAir question all.  When will I receive my yearly bonus point accumulation? I think it's around now but not sure.  Thanks! :)"
"Travel05985","@SouthwestAir @FortuneMagazine. I'm flying on one right this minute"
"Travel05986","@SouthwestAir SW rocks, thanks for the reply and the follow. Rebooked earlier flight!"
"Travel05987","@SouthwestAir @FortuneMagazine Congrats!"
"Travel05988","@SouthwestAir @FortuneMagazine well deserved!"
"Travel05989","@SouthwestAir please please please choose me to go see @Imaginedragons   #DestinationDragons"
"Travel05990","@SouthwestAir @FortuneMagazine I always tell everyone to fly Southwest! Congratulations!!!"
"Travel05991","@SouthwestAir @FortuneMagazine friendliest employees"
"Travel05992","@SouthwestAir I got a phishing email claiming to be from Southwest. I can forward to you if you'd like to investigate."
"Travel05993","@SouthwestAir unfortunately no, it's my lack of status that's the big problem. My company policy forces me to buy the cheapest tickets"
"Travel05994","@SouthwestAir Every flight flown by me personally(about two round trips per month) is FULL. Still hard to believe. Fly 8 hours thru ATL?NO"
"Travel05995","@SouthwestAir @FortuneMagazine Superb choice - SWA. I am a raving fan. They even take stress out of weather-reLate Flightd glitches!  #custexp"
"Travel05996","@southwestair has 22 employees on Social Care Team, 4 staff the Listening Ctr. at any time-rest of spots filled by other areas. #RaganDisney"
"Travel05997","@SouthwestAir listening center is open seating just like on their planes. #RaganDisney"
"Travel05998","@SouthwestAir @jlittle100 Double up with this comment. PHL to anywhere South Florida is GONE GONE GONE. Hello US Air"
"Travel05999","@SouthwestAir . I don't like the new schedule. No more nonstops from PHL to FLL or PBI? We are not free to move between those cities. Sad."
"Travel06000","@SouthwestAir Incredibly frustrating. I emailed but still haven't received a response."
"Travel06001","@SouthwestAir I paid for inflight wifi only for it not to work. Download speed was 0.21mbps &amp; I ended up watching the free TV instead."
"Travel06002","@SouthwestAir sure can! Just a second."
"Travel06003","@SouthwestAir oh my god thank you so much!!! I just sent you a DM"
"Travel06004","@SouthwestAir I wish I would've known so I could've slept 2 hours more and let my friend know not to wait for me after she lands..."
"Travel06005","@SouthwestAir Thank you for the prompt response. I will email Late Flightr today."
"Travel06006","THANKS to @SouthwestAir , I get to go to the #DestinationDragons @Imaginedragons show this weekend in UTAH @VelourLive  !!! #ThankYou"
"Travel06007","@SouthwestAir @FortuneMagazine Congratulations!"
"Travel06008","@SouthwestAir For my Grandma Ella's 80th, she would love a bday greeting from your flight crew! She was a stewardess for Eastern Airlines."
"Travel06009","@SouthwestAir is there any chance I could get tickets to the #DestinationDragons show in Vegas? Ive been a huge fan for years! Pretty please"
"Travel06010","@SouthwestAir @FortuneMagazine Love u Southwest. You've always been helpful. When I traveled a lot w/my son, infant/toddler, U were great!"
"Travel06011","@SouthwestAir @FortuneMagazine Love flying Southwest! Best flight attendants ever!"
"Travel06012","@SouthwestAir nothing express about your express bag drop at Phoenix Sky Harbor"
"Travel06013","@SouthwestAir is it possible to book a refundable trip? Willing to pay extra. This would be for a domestic round trip flight"
"Travel06014","@SouthwestAir used to exclusively fly SW, but Late Flightly, direct flights &amp; cheaper costs have me switched. 😔 why...so... few...direct...flights?"
"Travel06015","@SouthwestAir would you be willing to help me surprise my bestfriend with tickets to go see @Imaginedragons? #DestinationDragons Gracias!"
"Travel06016","@SouthwestAir MAC computer left on BWI to LA flight on 14th.  Reward for recovery; info important to owner.#HELP #passengers #honesty"
"Travel06017","@SouthwestAir @FortuneMagazine I DO like your airlines, congrats! : )"
"Travel06018","@SouthwestAir Hi Guys good morning how are you doing"
"Travel06019","@SouthwestAir Is there an email address I can send some thoughts to? This experience was really not good &amp; I have some feedback."
"Travel06020","@SouthwestAir Southwest is definitely my favorite airline to fly! :D"
"Travel06021","@SouthwestAir Congratulations!"
"Travel06022","@SouthwestAir great. My flight is delayed three hours. Now my friend has to wait for me at the airport for hours on her birthday. 😒👎"
"Travel06023","@SouthwestAir guess where Ashley is. She's doing a great job presenting. #ragandisney http://t.co/5ZNMwxDI9U"
"Travel06024","@SouthwestAir using social business roadmap to develop intelligent path to embed social across enterprise #RaganDisney"
"Travel06025","@SouthwestAir adds new direct flights from #Columbus to Oakland &amp; Boston starting August 2015 #cmh #oak #bos"
"Travel06026","@SouthwestAir Is there anyway to pay more to get priority boarding A 1-15?"
"Travel06027","@SouthwestAir @thirty_lives birthday is the 24th and he's not seeing Imagine Dragons at #DestinationDragons ?"
"Travel06028","@SouthwestAir thank you for integrating with Passbook on iOS, it all works so much better now!!!"
"Travel06029","@SouthwestAir Is my friend lucky enough to see #DestinationDragons live on his birthday? He's been a fan for years @thirty_lives"
"Travel06030","@SouthwestAir I've been a fan of imagine dragons since 2012 and they're my fave band and #DestinationDragons is during my bday can I get tix"
"Travel06031","@SouthwestAir Whats up with flight 4464 Ft myers to milwaukee???"
"Travel06032","@SouthwestAir My birthday is during #DestinationDragons could I get tix?? http://t.co/07XhCacjax"
"Travel06033","@SouthwestAir Please bring back RDU to FLL direct route!  I noticed it is missing starting in Late Flight August!  The flights are always packed!"
"Travel06034","@SouthwestAir when you enter every contest for #DestinationDragons and lose :("
"Travel06035","@SouthwestAir is main supporter of play where Jesus is portrayed as homosexual partner of Judas and who performs a “gay wedding” #boycott"
"Travel06036","@SouthwestAir Hi do you know why WN4287 is already delayed until 9:35pm tonight? Thanks !"
"Travel06037","@SouthwestAir you're giving everyone tix for #DestinationDragons except for me and it's during my birthday!!!!"
"Travel06038","@SouthwestAir my birthday is during #DestinationDragons and im a huge fan- anyway I can get tickets?"
"Travel06039","@SouthwestAir - thanks to the agent boarding 1137, ATL-AUS. Left my wallet on the inbound. He found it for me!"
"Travel06040","@SouthwestAir I sent you my conf number yesterday."
"Travel06041","@SouthwestAir iPhone app now has passbook support! Whoot! It's the little things in life... 😜"
"Travel06042","@SouthwestAir Thanks! Will do"
"Travel06043","@SouthwestAir If you read my tweet it is a gap in process for folks that take multiple flights in one day."
"Travel06044","@SouthwestAir  do you know where my plane is coming from?  I'm on SW flight 4464 from RSW to MKE"
"Travel06045","@SouthwestAir well, it was fun while it lasted. Not happy about the change to redeeming reward points. Won't be loyal anymore."
"Travel06046","@SouthwestAir why the delay on Flight 423 BDL to MCO? Need to get to Florida for the ☀️&amp; races in Daytona"
"Travel06047","@SouthwestAir aww thanks!! Other than that, love it!"
"Travel06048","@SouthwestAir Learn how to give folks on multiple flights the same day boarding position at least if you can't give them  boarding passes."
"Travel06049","@SouthwestAir we're here at MCO. Thanks."
"Travel06050","@SouthwestAir schedule is open through the end of October, got Columbus day wknd in New England for ~50K points for 4! Check your calendar!"
"Travel06051","@SouthwestAir the new logo is going to look amazing on the airplanes"
"Travel06052","@SouthwestAir I am now a rapids rewards member #lovetotravel #chaching"
"Travel06053","@SouthwestAir okay just signed up!"
"Travel06054","@SouthwestAir when's the next deal going to happen a poor college student is trying to fly to Orlando instead of drive in August! Lol"
"Travel06055","I appreciate the reply. RT @SouthwestAir: @luxclark We’re so sorry to keep you waiting, Laura. An Agent will be with you shortly...^CB"
"Travel06056","@SouthwestAir booked our flights this morning. Can't wait to move about the country."
"Travel06057","@SouthwestAir I love you guys! Had to take a few other airlines this week...makes me love and appreciate y'all so much more! #onlywaytofly"
"Travel06058","@SouthwestAir I'm getting leathery from the heat on 4251 before I even get to Vegas...."
"Travel06059","@SouthwestAir my first flight ever and flight #4251 is already having technical issues. Faaaannntastic.😭"
"Travel06060","@SouthwestAir trying to get to Mexico in September! How about affordable nonstop flights????"
"Travel06061","@SouthwestAir how it feels on flight 4251 http://t.co/JM8gQ1KGrF"
"Travel06062","@SouthwestAir I think me and my group could use some nice cold drinks once we get in the air...we are all over 21 😜😎"
"Travel06063","@SouthwestAir Stuck on 4251 with the heat blasting to try and thaw the water lines.... Kinda disappointed for my first flight as a RR member"
"Travel06064","@SouthwestAir love how ""friendly"" your staff is when asking for updates on delayed flights causing missed connections. #horribleattitudes"
"Travel06065","@SouthwestAir DM sent! Thanks so much for responding! Your response was so timely, I missed it!"
"Travel06066","@SouthwestAir hates guitar players. Chgd for oversize AND extra bag on my acoustic guitar. Epic fail."
"Travel06067","@SouthwestAir are passengers automatically rebooked on other flights if original is Cancelled Flighted for weather etc?"
"Travel06068","@SouthwestAir Thank you for having flights going out of Nashville! You guys Rock! #DisneyPrincessHalfMarathon #girlsweekend #bffs"
"Travel06069","@SouthwestAir Flt 463 San Jose, CA -&gt; Denver, CO. Delayed 2 hrs but easily best flight + touchdown in all my years flying. Keep it up!"
"Travel06070","@SouthwestAir Thx Ops Agt Rich Westagard n Flight Att. Nancy @ DEN Airport.Held flight 1027 n even saved seat 4 Bus Select #CustomersFirst!"
"Travel06071","@SouthwestAir y'all the real MVP with these prices..."
"Travel06072","@SouthwestAir ugh kicking myself for missing out on #destinationdragons. I need some @Imaginedragons back in my life  http://t.co/sbEhi46bMk"
"Travel06073","@SouthwestAir Is there any chance I can get tickets for the Vegas stop? I missed my chance to enter the contest but I love ID to death !"
"Travel06074","@SouthwestAir Any chance the flight I just took can count for #3? I mean, I signed up with SW wifi in the air! 2/2"
"Travel06075","@southwestair so I saw the promo for A-List when I was on a plane this Monday. I fly two more times in the qualification period. 1/2"
"Travel06076","@SouthwestAir hilarious flight attendants on Vegas to Detroit tonight http://t.co/nw7vx7DGMF"
"Travel06077","@SouthwestAir I spoke to soon... My bag was lost.. :("
"Travel06078","@SouthwestAir @flightspots about time! #mobileboarding is a must!"
"Travel06079","@SouthwestAir love bridesmaid dancing Can't wait for you to fly into puerto Vallarta and kick united ass!"
"Travel06080","@SouthwestAir @tbuccheriFRNC3E. It takes 13.5 hours to fly from Chicago to Beijing on United, and 12 to fly from Vegas to Omaha on SW..."
"Travel06081","@SouthwestAir I ❤️ you! The only airline that understands us military families and our unpredictable changes. Pound it 👊"
"Travel06082","@SouthwestAir can i get tiks for #DestinationDragons omg id love to! Plz 😱❤️im dying"
"Travel06083","@SouthwestAir humor aside, we've been stuck on the plane for two hours at the gate because bags can't be loaded correctly. What gives?"
"Travel06084","@SouthwestAir We've been sitting at the gate for two hours waiting for bags to be loaded... I'm telling Herb."
"Travel06085","@SouthwestAir my PR class would luv to know who's in charge of your Twitter. How many people write your tweets? #gracias"
"Travel06086","@SouthwestAir if you are giving tix to #DestinationDragons show would appreciate one or two for LA😄Flying from PHL to LAX on Friday"
"Travel06087","@SouthwestAir any chance I can get tix for @VelourLive @Imaginedragons? I have been tweeting since January 26 about it #DestinationDragons"
"Travel06088","@SouthwestAir only 1 guest needs to change a flight on a reservation of 2. How can I do it? I NEED this to happen. Say it can...Please help!"
"Travel06089","@SouthwestAir inflight entertainment.  Tonight a Willie Nelson impersonator sang for the passengers #peanutsandtoons http://t.co/kCDdOD7uFF"
"Travel06090","@SouthwestAir had a very rude gate agent at BWI tonight gate B8 after a 6.5hr delay for flight 1172. I think a little training is in order."
"Travel06091","Looking forward to using Passbook when I fly  @SouthwestAir in a few weeks!"
"Travel06092","@SouthwestAir heard you are saving 30k a year on fuel not carrying around those skymall's #ripskymall"
"Travel06093","@SouthwestAir if a passngr requires wheelchair to gt on plane then sits in an exit row, wld they b physically capable to help in emergency?"
"Travel06094","@SouthwestAir So there were 134 early-bird check-ins, because I was told there were no flythroughs? Good flight, otherwise ~"
"Travel06095","@SouthwestAir Fantastic! Thank you!"
"Travel06096","@SouthwestAir sat on a plane for 2+ hrs on 2/15! Then we finally took off.. :("
"Travel06097","@SouthwestAir - Great flight from Phoenix to Dallas tonight!Great service and ON TIME! Makes @timieyancey very happy! http://t.co/TkVCMhbPim"
"Travel06098","@SouthwestAir flight Cancelled Flighted tonight and was told I won't receive a travel voucher for the inconvenience. Is that really your policy?"
"Travel06099","@SouthwestAir you guys are so clever 😃 http://t.co/qn5odUGFqK"
"Travel06100","@SouthwestAir I fly SWA a lot - ALWAYS purchase EB and NEVER past A30... Rethinking the SWA process.  Very misleading."
"Travel06101","@southwestair Amazing view on the approach to LAX tonight. http://t.co/a68d5fULmH"
"Travel06102","@SouthwestAir today you sporadically changed my flight departure 5 times &amp; left two hours Late Flight. Uncharacteristic of u http://t.co/TXhYJ40llG"
"Travel06103","@SouthwestAir, I really appreciate you all's #BHM commercial that aired today during @BET's #BookofNegroes"
"Travel06104","@SouthwestAir do new flights come out at midnight?"
"Travel06105","@SouthwestAir Looks like 'On February 19, 2015, we will open our schedule for sale through October 30, 2015' - know what time that will be?"
"Travel06106","@SouthwestAir Yes - with extra $77. I wonder what are you going yo loose, if there is room."
"Travel06107","@SouthwestAir do you have all winners for @Imaginedragons #DestinationDragons"
"Travel06108","@SouthwestAir have a flight from Oakland to SNA at 7:30, and I asked if I can take 5:30, even there are 5 empty sests. Answer is ""No"". :("
"Travel06109","@SouthwestAir I had to travel to Savannah, GA, once again, on an airline I don't ""Luv"". When r u going to fly me to Savannah? Pleeeease!!!!"
"Travel06110","@SouthwestAir could care more about their customer, if there is a reasonable request :("
"Travel06111","@SouthwestAir So I am flying Chicago-LAX-PHX just to go spotting at LAX and PHX airports, then I am flying back to Chicago :)"
"Travel06112","@SouthwestAir Thanks for replying, I sen't my conf #! I love aviation and Southwest and all I wanted for my 18th was to fly SWA for the day!"
"Travel06113","@SouthwestAir I am going to stop flying with you.  Delays everytime.  This time due to paperwork?"
"Travel06114","@SouthwestAir Thnx. Hopefully it's just on the nxt flight up. I've got 3 shows this wknd. Worst case I'll just turn my sweatshirt inside out"
"Travel06115","@southwestair thanks for taking it up a notch!! leinenkugels #craftbeer #goodflight @ Norfolk… http://t.co/TgSLjjN6g0"
"Travel06116","@SouthwestAir i cant look up my confirmation number at the moment on mobile. the email is no longer in my inbox"
"Travel06117","@SouthwestAir I receive bad customer service and ended up spending several hundred dollars to accommodate my family during each cxl flight"
"Travel06118","@SouthwestAir thank u for not leaving me 
@me nice job running thru the airport to catch your connecting flight"
"Travel06119","@SouthwestAir it keeps saying that mobile boarding passes are unavailable despite having checked in and everything"
"Travel06120","@SouthwestAir thanks so much for making my night 😀 cannot wait for my trip next week! http://t.co/NbZ45jCd1r"
"Travel06121","@SouthwestAir your app isnt working and i take off in like two hours help"
"Travel06122","@SouthwestAir why can't you take me to Knoxville?? yall are my fav #help"
"Travel06123","@SouthwestAir @Imaginedragons any info on #DestinationDragons ?? me &amp; @sammi_jon3s need to know.."
"Travel06124","@SouthwestAir filing it now. Thank you for your response."
"Travel06125","@SouthwestAir #DestinationDragons Any word on winners of contest? Any chance for tix for the Provo DestinationDragons show? Fingers Crossed!"
"Travel06126","@SouthwestAir I will be writing in about the service via email. My company also transports well over 100 clients monthly via SW."
"Travel06127","@SouthwestAir One heck of an airline http://t.co/CyoOnZfTdC"
"Travel06128","@SouthwestAir Thanks!!! :)  It is good to air on the side of caution"
"Travel06129","@SouthwestAir I understand weather is not your fault, but as a frequent flyer I expected better customer service. I'll be trying @Delta"
"Travel06130","@SouthwestAir Yay! And are dependents with ID (wife children) eligible to use this discount too? How do you use it over the phone/inperson?"
"Travel06131","@SouthwestAir My flight was 952, leaving las vegas at 5:40pm, arriving at CHI-MID at 11:00 pm."
"Travel06132","@SouthwestAir woohoo that just made my day. I looked and just couldn't find that, thank you!"
"Travel06133","@SouthwestAir doesn't even have gluten free peanuts. whyyy me??"
"Travel06134","@SouthwestAir when will dates to fly go past August 7 2015?"
"Travel06135","@SouthwestAir just had a great flight #4223 with Damion! He was the best #damionflight4223"
"Travel06136","@SouthwestAir Please update your website"
"Travel06137","YO! @InternJohnRadio @mrerickv  give @SouthwestAir their plane back.  They're mad &amp; threatening to take away my Companion Pass. #Luv"
"Travel06138","@SouthwestAir @Kaneshow @InternJohnRadio @mrerickv THIS IS EVERYTHING... now, return that jet so we can go to Miami!"
"Travel06139","@SouthwestAir where was the inclement weather? Other flights left DCA today and this plane appeared to be coming from AUS."
"Travel06140","@SouthwestAir Whoa. Thanks and that's what I wanted to hear! Early flight coming up. Thanks for the reply."
"Travel06141","@SouthwestAir Working on a piece about military discounts and am hearing you offer one. Can you give me specifics and confirm? Thank You!"
"Travel06142","@SouthwestAir @Imaginedragons  Did they pick someone for Destination Dragons?"
"Travel06143","@SouthwestAir Do you anticipate any Cancelled Flightlations for flights out of Nashville tomorrow? Thank you!"
"Travel06144","@SouthwestAir thx - fingers crossed they are found."
"Travel06145","@SouthwestAir do you have any info about when #DestinationDragons winners will be announced? me &amp; my best friend are hoping to win. thanks!"
"Travel06146","@SouthwestAir So far so good! http://t.co/16c9ex79Rk"
"Travel06147","@SouthwestAir just DMed you guys!!! 😁😁😁😁"
"Travel06148","@SouthwestAir @LeeAnnHealey I was all, yeah sale fares! I got places to fly! Oh damn, right, I live where SWA doesn't fly. #why"
"Travel06149","@SouthwestAir @Imaginedragons @beatsmusic I'd love to hear them live at @VelourLive @velourlive this saturday! #destinationdragons"
"Travel06150","@SouthwestAir that's why I fly y'all, that personalized service"
"Travel06151","@SouthwestAir k but who won destination dragons"
"Travel06152","@SouthwestAir @Imaginedragons @beatsmusic well timed tweet, just boarded and will be listening on my way home!"
"Travel06153","@SouthwestAir it took ages for one snapchat story to load. one. ONE. I will demolish you"
"Travel06154","@SouthwestAir I dunno my travel information.. like what?"
"Travel06155","@SouthwestAir lost my sunglasses &amp; case on a flight 3933 last night - is there a lost &amp; found?"
"Travel06156","@SouthwestAir snapchat, iMessage, instagram......"
"Travel06157","@SouthwestAir your WiFi is shit. fix that up before I jump out of the closest bloody fucking emergency exit."
"Travel06158","@SouthwestAir We need help changing a name on a company reservation....We tried calling customer relations but there is a busy signal."
"Travel06159","@SouthwestAir alas, it was pretty full so we had to entertain ourselves with witty repartee ..."
"Travel06160","@SouthwestAir will do! #heart #flying"
"Travel06161","@SouthwestAir I am trying to book another flight and apply my credits that I had from another flight but I can't find them."
"Travel06162","@SouthwestAir So frustrated with my experience with #Southwest. 18 hours trapped in Denver bc of mechanical problems. #worstcustomerservice"
"Travel06163","@SouthwestAir awesome. thank you!"
"Travel06164","@SouthwestAir we've now lost a whole day of our honeymoon... Very disappointed and frustrated with everything."
"Travel06165","@SouthwestAir we have to stay in Chicago overnight and meet up with our bags there. I hope they stay put and don't get put on a flight."
"Travel06166","@SouthwestAir luckily, the people working the BSO at Chicago Midway have been very attentive and found our bags in Punta Cana."
"Travel06167","@SouthwestAir are bicycles that the 62"", 50lbs criteria free or bikes are automatically $75/each way? The FAQ page isn't very clear to me."
"Travel06168","@SouthwestAir is there a way to DM you?"
"Travel06169","@SouthwestAir was wondering is there a reason why customer service is so busy? Been on hold past few days for many hours No answer Help plz"
"Travel06170","@SouthwestAir Open more kiosks at 
Austin-Bergstrom. Three lanes to service a line of 50 people? Really?"
"Travel06171","@SouthwestAir @ PIT- Gate A1! Big shout out to the lady trying to track him down!"
"Travel06172","@SouthwestAir - I just had a great experience with your customer service team. Thank you! #LuvSW A-list"
"Travel06173","@SouthwestAir is there a way to know who checked my bag on the curb? She was awesome!!! And want to be sure she gets a high five!"
"Travel06174","@SouthwestAir yall still fly in the cold right?"
"Travel06175","@SouthwestAir pls help me get this resolved &amp; reimbursement made.  gracias, rico; pls send me private msg with phone number or email address"
"Travel06176","@SouthwestAir A-list preferred line phone wait was 15 minutes. I hung up, not feeling A-list-ey!"
"Travel06177","@SouthwestAir How do I stop getting credit card apps? I already have a card!"
"Travel06178","@SouthwestAir thank you for handling this for me. Glad Southwest cares about what it's flyers think!"
"Travel06179","Bingo! “@SouthwestAir: Thank you for bringing this to our attention. We'll be happy to reach out to Noah so we can make this right. ^MR”"
"Travel06180","@SouthwestAir oops, Sorry, Done,"
"Travel06181","@SouthwestAir how come on mobile I can't proceed w/o entering a postcode at purchase. I'm from Ireland and I don't have a postcode just."
"Travel06182","@SouthwestAir TSA Pre isn't showing up on my boarding passes and I've followed all of the steps. Please help."
"Travel06183","@SouthwestAir I would but you need to follow me first ;-)"
"Travel06184","@SouthwestAir I'm not sure I did the messaging part right. Please let me know if you received it."
"Travel06185","@SouthwestAir love..luv the addition of the passbook option."
"Travel06186","@SouthwestAir thanks for the follow up. So glad to get my bag back."
"Travel06187","@SouthwestAir Denver to Phoenix, I think we're finally getting ready to take off."
"Travel06188","@southwestair is your companion pass broken today? 
purchase.error.INVALID_LOYALTY_MEMBER_ACCOUNT_STATUS (SW900001-vyiL1XKlROG24fS-918j_A)"
"Travel06189","@SouthwestAir if you guys fuck this up again  I will never forgive you"
"Travel06190","@SouthwestAir I'm smashed into a window by the giant guest sitting next to me. #4386. No way this guy should have been given 1 seat."
"Travel06191","@SouthwestAir I'm miserable on your Orlando to Vegas nonstop right now. How big must a guest be for u to require 2 seats?  I'm in 1A btw."
"Travel06192","@SouthwestAir amazing service by your SW stewardesses! From den to Cun and from CUN to Atl and atl to lax. Thank u!"
"Travel06193","@southwestair #ftw! ✈️ Hope they'll sing us a song on our flight to Phoenix today. (@ Terminal 2 (Humphrey)) https://t.co/mAvIgetbBw"
"Travel06194","@SouthwestAir did you pick the winners for the #DestinationDragons ?? #87yearsLate Flightr #maybeijustlost #whyyounoloveme"
"Travel06195","@SouthwestAir @love_dragonss lol I'm sorry I'm just seeing this now but LAUREN OH MY GOD AHHHH"
"Travel06196","@SouthwestAir bad weather and multiple Cancelled Flighted flights has us all scared!  Noted for next time."
"Travel06197","@SouthwestAir good to know NOW!  Three sets of travelers in just 20 mins standing here waiting for mins to pass by."
"Travel06198","@SouthwestAir once or twice a year. Hard to get vacation time from work sometimes. But love flying with you guys!"
"Travel06199","@SouthwestAir JUST GAVE ME TICKETS TO SEE @Imaginedragons  AT @VelourLive ON SATURDAY. I CAN'T EVEN RIGHT NOW HAHA. THANK YOU!!!!"
"Travel06200","@SouthwestAir doesn't want to deal with me, but the world might want to know how they are treating their customers: http://t.co/sKKewqhssG"
"Travel06201","@SouthwestAir So I guess you can get to the airport too early!  Need to wait 10mins to checkin. Really?"
"Travel06202","@SouthwestAir @taylormdowns We share that value in common. :)"
"Travel06203","@SouthwestAir Is the 1,750 bonus at 1800Flowers still on or did it expire 2/14/15?"
"Travel06204","@SouthwestAir @karajusto OK we will! Thank you!!!"
